GOID,p.value,gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOterm,GOSlim,GOcat
GO:0032715,0.00958,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_011437250.2,105333995,NC_047567.1,27525811,27535855,negative regulation of interleukin-6 production,other biological processes,P
GO:0032715,0.00958,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453223.1,105333995,NC_047567.1,27525798,27535855,negative regulation of interleukin-6 production,other biological processes,P
GO:0032968,0.00139,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_011430070.3,105328977,NC_047568.1,26610219,26684956,positive regulation of RNA elongation from RNA polymerase II promoter,RNA metabolism,P
GO:0032968,0.00139,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456474.1,105328977,NC_047568.1,26610219,26621087,positive regulation of RNA elongation from RNA polymerase II promoter,RNA metabolism,P
GO:0032968,0.00139,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456473.1,105328977,NC_047568.1,26673321,26684955,positive regulation of RNA elongation from RNA polymerase II promoter,RNA metabolism,P
GO:0032968,0.00139,LOC105342792,0.0025428064555451,-0.412781581617321,RNA polymerase-associated protein RTF1 homolog,XM_011449847.3,105342792,NC_047561.1,11063862,11076159,positive regulation of RNA elongation from RNA polymerase II promoter,RNA metabolism,P
GO:0033209,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455781.1,117684293,NC_047568.1,6209253,6349600,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455780.1,117684293,NC_047568.1,6209253,6349600,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455778.1,117684293,NC_047568.1,6341368,6349600,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455773.1,117684293,NC_047568.1,6341368,6359122,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC105327561,0.0369898480476166,-0.266149142429568,COMM domain-containing protein 7 isoform X1,XM_034451190.1,105327561,NC_047566.1,22707652,22733652,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455777.1,117684293,NC_047568.1,6209253,6349600,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455782.1,117684293,NC_047568.1,6341368,6349600,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC105327561,0.0369898480476166,-0.266149142429568,COMM domain-containing protein 7 isoform X1,XM_034451189.1,105327561,NC_047566.1,22707653,22738660,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455775.1,117684293,NC_047568.1,6341368,6349600,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455776.1,117684293,NC_047568.1,6341368,6349600,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033209,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455783.1,117684293,NC_047568.1,6209253,6349600,tumor necrosis factor-mediated signaling pathway,signal transduction,P
GO:0033280,0.00017,LOC105328926,0.000101502834861699,0.294774090299579,nuclear hormone receptor HR96 isoform X9,XM_034471595.1,105328926,NC_047562.1,39435833,39560222,response to vitamin D,other biological processes,P
GO:0033280,0.00017,LOC105328926,0.000101502834861699,0.294774090299579,nuclear hormone receptor HR96 isoform X9,XM_034471598.1,105328926,NC_047562.1,39435833,39503784,response to vitamin D,other biological processes,P
GO:0033280,0.00017,LOC105328926,0.000101502834861699,0.294774090299579,nuclear hormone receptor HR96 isoform X9,XM_034471605.1,105328926,NC_047562.1,39435833,39519613,response to vitamin D,other biological processes,P
GO:0033280,0.00017,LOC105328926,0.000101502834861699,0.294774090299579,nuclear hormone receptor HR96 isoform X9,XM_034471594.1,105328926,NC_047562.1,39435833,39479030,response to vitamin D,other biological processes,P
GO:0033280,0.00017,LOC105328926,0.000101502834861699,0.294774090299579,nuclear hormone receptor HR96 isoform X9,XM_034471588.1,105328926,NC_047562.1,39435833,39457947,response to vitamin D,other biological processes,P
GO:0033280,0.00017,LOC105328926,0.000101502834861699,0.294774090299579,nuclear hormone receptor HR96 isoform X9,XM_034471592.1,105328926,NC_047562.1,39435833,39560224,response to vitamin D,other biological processes,P
GO:0033591,0.00207,LOC105320049,0.038386028592609,0.645124014280194,glutathione S-transferase P 1 isoform X1,XM_034478001.1,105320049,NC_047563.1,10661164,10664242,response to L-ascorbic acid,other biological processes,P
GO:0033591,0.00207,LOC105320049,0.038386028592609,0.645124014280194,glutathione S-transferase P 1 isoform X1,XM_034478002.1,105320049,NC_047563.1,10661164,10664626,response to L-ascorbic acid,other biological processes,P
GO:0033700,0.00089,LOC105347802,1.31623375247697e-05,-0.631544947615955,multidrug resistance-associated protein 1 isoform X1,XM_011457017.3,105347802,NC_047565.1,9295358,9323597,phospholipid efflux,transport,P
GO:0033700,0.00089,LOC105347802,1.31623375247697e-05,-0.631544947615955,multidrug resistance-associated protein 1 isoform X1,XM_011457018.3,105347802,NC_047565.1,9295358,9323597,phospholipid efflux,transport,P
GO:0033700,0.00089,LOC105347802,1.31623375247697e-05,-0.631544947615955,multidrug resistance-associated protein 1 isoform X1,XM_011457019.3,105347802,NC_047565.1,9295358,9323597,phospholipid efflux,transport,P
GO:0033700,0.00089,LOC105347802,1.31623375247697e-05,-0.631544947615955,multidrug resistance-associated protein 1 isoform X1,XM_020075131.2,105347802,NC_047565.1,9295415,9323597,phospholipid efflux,transport,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455773.1,117684293,NC_047568.1,6341368,6359122,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455780.1,117684293,NC_047568.1,6209253,6349600,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455778.1,117684293,NC_047568.1,6341368,6349600,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455775.1,117684293,NC_047568.1,6341368,6349600,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455781.1,117684293,NC_047568.1,6209253,6349600,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455776.1,117684293,NC_047568.1,6341368,6349600,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455783.1,117684293,NC_047568.1,6209253,6349600,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455776.1,117684293,NC_047568.1,6341368,6349600,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455780.1,117684293,NC_047568.1,6209253,6349600,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455781.1,117684293,NC_047568.1,6209253,6349600,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455782.1,117684293,NC_047568.1,6341368,6349600,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455773.1,117684293,NC_047568.1,6341368,6359122,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455775.1,117684293,NC_047568.1,6341368,6349600,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455783.1,117684293,NC_047568.1,6209253,6349600,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455774.1,117684293,NC_047568.1,6341368,6359122,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455777.1,117684293,NC_047568.1,6209253,6349600,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455774.1,117684293,NC_047568.1,6341368,6359122,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455782.1,117684293,NC_047568.1,6341368,6349600,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455778.1,117684293,NC_047568.1,6341368,6349600,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00057,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455777.1,117684293,NC_047568.1,6209253,6349600,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034134,0.00112,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_011421037.3,105322365,NC_047568.1,19763348,19771144,toll-like receptor 2 signaling pathway,stress response,P
GO:0034134,0.00112,LOC105322317,0.000172665422267667,1.38059954234001,uncharacterized protein LOC105322317,XM_011420961.3,105322317,NC_047568.1,19789684,19794541,toll-like receptor 2 signaling pathway,stress response,P
GO:0034134,0.00112,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458367.1,105322365,NC_047568.1,19762159,19771144,toll-like receptor 2 signaling pathway,stress response,P
GO:0034134,0.00112,LOC105322317,0.000172665422267667,1.38059954234001,uncharacterized protein LOC105322317,XM_011420961.3,105322317,NC_047568.1,19789684,19794541,toll-like receptor 2 signaling pathway,signal transduction,P
GO:0034134,0.00112,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458368.1,105322365,NC_047568.1,19763055,19771144,toll-like receptor 2 signaling pathway,stress response,P
GO:0034134,0.00112,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458368.1,105322365,NC_047568.1,19763055,19771144,toll-like receptor 2 signaling pathway,signal transduction,P
GO:0034134,0.00112,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_011421037.3,105322365,NC_047568.1,19763348,19771144,toll-like receptor 2 signaling pathway,signal transduction,P
GO:0034134,0.00112,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458367.1,105322365,NC_047568.1,19762159,19771144,toll-like receptor 2 signaling pathway,signal transduction,P
GO:0034142,0.00606,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_011421037.3,105322365,NC_047568.1,19763348,19771144,toll-like receptor 4 signaling pathway,stress response,P
GO:0034142,0.00606,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_011421037.3,105322365,NC_047568.1,19763348,19771144,toll-like receptor 4 signaling pathway,signal transduction,P
GO:0034142,0.00606,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458367.1,105322365,NC_047568.1,19762159,19771144,toll-like receptor 4 signaling pathway,stress response,P
GO:0034142,0.00606,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458368.1,105322365,NC_047568.1,19763055,19771144,toll-like receptor 4 signaling pathway,signal transduction,P
GO:0034142,0.00606,LOC105322317,0.000172665422267667,1.38059954234001,uncharacterized protein LOC105322317,XM_011420961.3,105322317,NC_047568.1,19789684,19794541,toll-like receptor 4 signaling pathway,signal transduction,P
GO:0034142,0.00606,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458368.1,105322365,NC_047568.1,19763055,19771144,toll-like receptor 4 signaling pathway,stress response,P
GO:0034142,0.00606,LOC105322317,0.000172665422267667,1.38059954234001,uncharacterized protein LOC105322317,XM_011420961.3,105322317,NC_047568.1,19789684,19794541,toll-like receptor 4 signaling pathway,stress response,P
GO:0034142,0.00606,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458367.1,105322365,NC_047568.1,19762159,19771144,toll-like receptor 4 signaling pathway,signal transduction,P
GO:0034154,0.00021,LOC105322317,0.000172665422267667,1.38059954234001,uncharacterized protein LOC105322317,XM_011420961.3,105322317,NC_047568.1,19789684,19794541,toll-like receptor 7 signaling pathway,signal transduction,P
GO:0034154,0.00021,LOC105322317,0.000172665422267667,1.38059954234001,uncharacterized protein LOC105322317,XM_011420961.3,105322317,NC_047568.1,19789684,19794541,toll-like receptor 7 signaling pathway,stress response,P
GO:0034154,0.00021,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_011421037.3,105322365,NC_047568.1,19763348,19771144,toll-like receptor 7 signaling pathway,stress response,P
GO:0034154,0.00021,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_011421037.3,105322365,NC_047568.1,19763348,19771144,toll-like receptor 7 signaling pathway,signal transduction,P
GO:0034154,0.00021,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458367.1,105322365,NC_047568.1,19762159,19771144,toll-like receptor 7 signaling pathway,stress response,P
GO:0034154,0.00021,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458367.1,105322365,NC_047568.1,19762159,19771144,toll-like receptor 7 signaling pathway,signal transduction,P
GO:0034154,0.00021,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458368.1,105322365,NC_047568.1,19763055,19771144,toll-like receptor 7 signaling pathway,signal transduction,P
GO:0034154,0.00021,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458368.1,105322365,NC_047568.1,19763055,19771144,toll-like receptor 7 signaling pathway,stress response,P
GO:0034162,0.00019,LOC105322317,0.000172665422267667,1.38059954234001,uncharacterized protein LOC105322317,XM_011420961.3,105322317,NC_047568.1,19789684,19794541,toll-like receptor 9 signaling pathway,signal transduction,P
GO:0034162,0.00019,LOC105322317,0.000172665422267667,1.38059954234001,uncharacterized protein LOC105322317,XM_011420961.3,105322317,NC_047568.1,19789684,19794541,toll-like receptor 9 signaling pathway,stress response,P
GO:0034162,0.00019,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458367.1,105322365,NC_047568.1,19762159,19771144,toll-like receptor 9 signaling pathway,stress response,P
GO:0034162,0.00019,LOC105347308,0.00307097640922331,-0.966307666820046,myeloid differentiation primary response protein MyD88,XM_011456322.3,105347308,NC_047559.1,40502969,40504901,toll-like receptor 9 signaling pathway,stress response,P
GO:0034162,0.00019,LOC105347308,0.00307097640922331,-0.966307666820046,myeloid differentiation primary response protein MyD88,XM_011456322.3,105347308,NC_047559.1,40502969,40504901,toll-like receptor 9 signaling pathway,signal transduction,P
GO:0034162,0.00019,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458368.1,105322365,NC_047568.1,19763055,19771144,toll-like receptor 9 signaling pathway,signal transduction,P
GO:0034162,0.00019,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458367.1,105322365,NC_047568.1,19762159,19771144,toll-like receptor 9 signaling pathway,signal transduction,P
GO:0034162,0.00019,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_011421037.3,105322365,NC_047568.1,19763348,19771144,toll-like receptor 9 signaling pathway,signal transduction,P
GO:0034162,0.00019,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_034458368.1,105322365,NC_047568.1,19763055,19771144,toll-like receptor 9 signaling pathway,stress response,P
GO:0034162,0.00019,LOC105322365,0.00557976214439614,0.38133469599379,uncharacterized protein LOC105322365 isoform X1,XM_011421037.3,105322365,NC_047568.1,19763348,19771144,toll-like receptor 9 signaling pathway,stress response,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483119.1,105318054,NC_047564.1,49366001,49396111,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483107.1,105318054,NC_047564.1,49366001,49387245,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483104.1,105318054,NC_047564.1,49366001,49394101,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105343978,0.00364211618728522,-1.24392381687801,dopamine beta-hydroxylase isoform X2,XM_034483414.1,105343978,NC_047564.1,8884796,8893770,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483111.1,105318054,NC_047564.1,49366001,49396113,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483102.1,105318054,NC_047564.1,49366001,49393628,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483098.1,105318054,NC_047564.1,49366001,49396113,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483106.1,105318054,NC_047564.1,49366001,49381811,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483100.1,105318054,NC_047564.1,49366001,49396142,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483112.1,105318054,NC_047564.1,49366001,49396113,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483115.1,105318054,NC_047564.1,49366001,49394676,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483120.1,105318054,NC_047564.1,49366001,49379635,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483117.1,105318054,NC_047564.1,49366001,49396141,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483109.1,105318054,NC_047564.1,49366001,49396113,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483110.1,105318054,NC_047564.1,49366001,49396113,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483114.1,105318054,NC_047564.1,49366001,49396113,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483105.1,105318054,NC_047564.1,49366001,49388153,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_011414942.3,105318054,NC_047564.1,49366001,49396112,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483099.1,105318054,NC_047564.1,49366001,49394678,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483103.1,105318054,NC_047564.1,49366001,49394644,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483118.1,105318054,NC_047564.1,49366001,49396112,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483113.1,105318054,NC_047564.1,49366001,49396113,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042127,0.00082,LOC105318054,0.0207417571129207,0.373070754980897,uncharacterized protein LOC105318054 isoform X10,XM_034483108.1,105318054,NC_047564.1,49366001,49384911,regulation of cell proliferation,cell cycle and proliferation,P
GO:0042256,0.00139,LOC105341865,0.00178611045906958,-0.4003132806943,ATP-dependent RNA helicase DDX3Y isoform X1,XM_011448638.3,105341865,NW_022994977.1,36098,51250,mature ribosome assembly,cell organization and biogenesis,P
GO:0042256,0.00139,LOC105341865,0.00178611045906958,-0.4003132806943,ATP-dependent RNA helicase DDX3Y isoform X1,XM_011448630.3,105341865,NW_022994977.1,36098,51250,mature ribosome assembly,cell organization and biogenesis,P
GO:0042395,0.00035,LOC117687741,0.0238692893685993,1.31670710765954,serine-rich adhesin for platelets-like isoform X2,XM_034464774.1,117687741,NC_047560.1,22738976,22761032,ecdysis, collagen and cuticulin-based cuticle,other biological processes,P
GO:0042395,0.00035,LOC117687741,0.0238692893685993,1.31670710765954,serine-rich adhesin for platelets-like isoform X2,XM_034464775.1,117687741,NC_047560.1,22738976,22761031,ecdysis, collagen and cuticulin-based cuticle,other biological processes,P
GO:0042395,0.00035,LOC117687741,0.0238692893685993,1.31670710765954,serine-rich adhesin for platelets-like isoform X2,XM_034464776.1,117687741,NC_047560.1,22740384,22761034,ecdysis, collagen and cuticulin-based cuticle,other biological processes,P
GO:0042711,0.00804,LOC105320994,0.0127329872969548,-0.68688649365329,mesotocin receptor isoform X1,XM_034447434.1,105320994,NC_047565.1,54547352,54551395,maternal behavior,other biological processes,P
GO:0042711,0.00804,LOC105320994,0.0127329872969548,-0.68688649365329,mesotocin receptor isoform X1,XM_011419146.3,105320994,NC_047565.1,54547357,54553986,maternal behavior,other biological processes,P
GO:0042711,0.00804,LOC105343978,0.00364211618728522,-1.24392381687801,dopamine beta-hydroxylase isoform X2,XM_034483414.1,105343978,NC_047564.1,8884796,8893770,maternal behavior,other biological processes,P
GO:0042713,0.00070,LOC105320994,0.0127329872969548,-0.68688649365329,mesotocin receptor isoform X1,XM_011419146.3,105320994,NC_047565.1,54547357,54553986,sperm ejaculation,other biological processes,P
GO:0042713,0.00070,LOC105320994,0.0127329872969548,-0.68688649365329,mesotocin receptor isoform X1,XM_034447434.1,105320994,NC_047565.1,54547352,54551395,sperm ejaculation,other biological processes,P
GO:0042997,0.00436,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453222.1,105333995,NC_047567.1,27525810,27535855,negative regulation of Golgi to plasma membrane protein transport,transport,P
GO:0042997,0.00436,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453223.1,105333995,NC_047567.1,27525798,27535855,negative regulation of Golgi to plasma membrane protein transport,transport,P
GO:0042997,0.00436,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_011437250.2,105333995,NC_047567.1,27525811,27535855,negative regulation of Golgi to plasma membrane protein transport,transport,P
GO:0043084,0.00070,LOC105320994,0.0127329872969548,-0.68688649365329,mesotocin receptor isoform X1,XM_034447434.1,105320994,NC_047565.1,54547352,54551395,penile erection,other biological processes,P
GO:0043097,0.00170,LOC105332762,0.0438992071169571,-0.560583551895883,uridine-cytidine kinase 2 isoform X2,XM_011435451.3,105332762,NC_047565.1,11957522,11962310,pyrimidine nucleoside salvage,other metabolic processes,P
GO:0043097,0.00170,LOC105332762,0.0438992071169571,-0.560583551895883,uridine-cytidine kinase 2 isoform X2,XM_011435450.3,105332762,NC_047565.1,11950991,11962310,pyrimidine nucleoside salvage,other metabolic processes,P
GO:0043097,0.00170,LOC105332762,0.0438992071169571,-0.560583551895883,uridine-cytidine kinase 2 isoform X2,XM_020069124.2,105332762,NC_047565.1,11957641,11962310,pyrimidine nucleoside salvage,other metabolic processes,P
GO:0043097,0.00170,LOC105332762,0.0438992071169571,-0.560583551895883,uridine-cytidine kinase 2 isoform X2,XM_011435452.3,105332762,NC_047565.1,11950997,11962310,pyrimidine nucleoside salvage,other metabolic processes,P
GO:0043114,0.00075,LOC117688892,0.00728436349210894,-0.612247292285968,uncharacterized protein LOC117688892 isoform X1,XM_034467742.1,117688892,NC_047561.1,40708297,40735368,regulation of vascular permeability,other biological processes,P
GO:0043114,0.00075,LOC117688892,0.00728436349210894,-0.612247292285968,uncharacterized protein LOC117688892 isoform X1,XM_034467743.1,117688892,NC_047561.1,40708297,40735368,regulation of vascular permeability,other biological processes,P
