gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC117688892,199.3721817,-0.612247292,0.19434527,0.000103996,0.007284363,uncharacterized,uncharacterized protein LOC117688892 isoform X1,genome,1,-1,triploid_desiccation
LOC105348454,122.1638808,-0.565360558,0.181381073,0.000127291,0.008564508,uncharacterized,uncharacterized protein LOC105348454 isoform X1,genome,1,-1,triploid_desiccation
LOC105328631,23.66532371,-0.545054642,0.24859773,0.001729193,0.049345391,uncharacterized,uncharacterized protein LOC105328631,genome,1,-1,triploid_desiccation
LOC105337458,19.39986876,-0.54475818,0.245806176,0.001607089,0.048115274,uncharacterized,uncharacterized protein LOC105337458,genome,1,-1,triploid_desiccation
LOC105346629,97.44363986,-0.540871535,0.236317325,0.001317014,0.042406496,uncharacterized,uncharacterized protein LOC105346629 isoform X1,genome,1,-1,triploid_desiccation
LOC105345703,73.58015467,-0.531076365,0.235048568,0.001488621,0.045512029,uncharacterized,uncharacterized protein LOC105345703,genome,1,-1,triploid_desiccation
LOC105327207,2074.822876,-0.529747309,0.12321844,1.43E-06,0.000239414,uncharacterized,uncharacterized protein LOC105327207 isoform X1,genome,1,-1,triploid_desiccation
LOC105341629,378.0092255,-0.526664903,0.179594822,0.00024771,0.013839325,uncharacterized,uncharacterized protein LOC105341629,genome,1,-1,triploid_desiccation
LOC105325616,170.8650521,-0.52143459,0.184512309,0.000346049,0.017462463,uncharacterized,uncharacterized protein LOC105325616 isoform X1,genome,1,-1,triploid_desiccation
LOC105338469,84.25946661,-0.5137755,0.215941833,0.001163188,0.039526924,uncharacterized,uncharacterized protein LOC105338469 isoform X2,genome,1,-1,triploid_desiccation
LOC105321058,85.9261608,-0.507215915,0.227367421,0.001683832,0.049006028,uncharacterized,uncharacterized protein LOC105321058,genome,1,-1,triploid_desiccation
LOC105321778,31.30164261,-0.504459425,0.204694006,0.000976589,0.035390984,uncharacterized,uncharacterized protein LOC105321778 isoform X1,genome,1,-1,triploid_desiccation
LOC105324756,31.39316062,-0.493918492,0.212746966,0.001461933,0.044915567,uncharacterized,uncharacterized protein LOC105324756,genome,1,-1,triploid_desiccation
LOC117687381,112.3962801,-0.487818666,0.147814337,8.35E-05,0.006272529,uncharacterized,uncharacterized protein LOC117687381,genome,1,-1,triploid_desiccation
LOC105328509,83.47341099,-0.481246655,0.196938592,0.001087373,0.038011471,uncharacterized,uncharacterized protein LOC105328509,genome,1,-1,triploid_desiccation
LOC105322269,84.88126962,-0.4797755,0.169171157,0.000380558,0.018744345,uncharacterized,uncharacterized protein LOC105322269,genome,1,-1,triploid_desiccation
LOC105327443,265.6702745,-0.445893584,0.170690112,0.000799225,0.031062234,uncharacterized,uncharacterized protein LOC105327443 isoform X2,genome,1,-1,triploid_desiccation
LOC117690318,54.49078185,-0.443513217,0.173244443,0.00092548,0.034064911,uncharacterized,uncharacterized protein LOC117690318,genome,1,-1,triploid_desiccation
LOC105322636,432.92384,-0.412305074,0.175267836,0.001740517,0.049579646,uncharacterized,uncharacterized protein LOC105322636 isoform X2,genome,1,-1,triploid_desiccation
LOC105335766,89.19657414,-0.404815061,0.154066992,0.000890349,0.03342725,uncharacterized,uncharacterized protein LOC105335766 isoform X2,genome,1,-1,triploid_desiccation
LOC105331031,183.7682669,-0.402531001,0.110472985,3.25E-05,0.003017847,uncharacterized,uncharacterized protein LOC105331031,genome,1,-1,triploid_desiccation
LOC105332769,144.4601491,-0.391253177,0.155237168,0.00125937,0.041114584,uncharacterized,uncharacterized protein LOC105332769,genome,1,-1,triploid_desiccation
LOC105320158,104.8183113,-0.362605513,0.122481458,0.000412195,0.019994097,uncharacterized,uncharacterized protein LOC105320158,genome,1,-1,triploid_desiccation
LOC105337309,44.95045206,-0.358429213,0.143164852,0.001553296,0.046878562,uncharacterized,uncharacterized protein LOC105337309,genome,1,-1,triploid_desiccation
LOC105347367,63.8517811,-0.358310462,0.145747278,0.001783079,0.049982245,uncharacterized,uncharacterized protein LOC105347367,genome,1,-1,triploid_desiccation
LOC105346927,236.759673,-0.346439208,0.105883555,0.000163048,0.010101471,uncharacterized,uncharacterized protein LOC105346927 isoform X2,genome,1,-1,triploid_desiccation
LOC105347745,98.79077666,-0.325798304,0.125504825,0.001446535,0.044735359,uncharacterized,uncharacterized protein LOC105347745 isoform X19,genome,1,-1,triploid_desiccation
LOC105337630,649.4893654,-0.29803953,0.096248404,0.000379657,0.018744345,uncharacterized,uncharacterized protein LOC105337630 isoform X3,genome,1,-1,triploid_desiccation
LOC105337506,491.3057837,-0.28791625,0.079336865,6.09E-05,0.00486755,uncharacterized,uncharacterized protein LOC105337506,genome,1,-1,triploid_desiccation
LOC117692256,11.05184579,-0.143849221,0.274295357,0.001011164,0.036155381,uncharacterized,uncharacterized protein LOC117692256,genome,1,-1,triploid_desiccation
LOC105347092,57.73731959,-0.111015247,0.223107901,0.000508635,0.023287237,uncharacterized,uncharacterized protein LOC105347092 isoform X2,genome,1,-1,triploid_desiccation
LOC105332036,103.4875148,-0.094803094,0.204637746,0.000450233,0.021314962,uncharacterized,uncharacterized protein LOC105332036,genome,1,-1,triploid_desiccation
LOC105333308,211.0372778,0.284592116,0.107856556,0.001657216,0.048897265,uncharacterized,uncharacterized protein LOC105333308 isoform X1,genome,1,1,triploid_desiccation
LOC105335757,263.4402455,0.286010229,0.107684897,0.001571101,0.047263946,uncharacterized,uncharacterized protein LOC105335757,genome,1,1,triploid_desiccation
LOC105346274,351.6312085,0.336770211,0.070413937,3.15E-07,7.05E-05,uncharacterized,uncharacterized protein LOC105346274 isoform X1,genome,1,1,triploid_desiccation
LOC105338484,609.5432424,0.353335627,0.125489138,0.000670953,0.027531587,uncharacterized,uncharacterized protein LOC105338484 isoform X1,genome,1,1,triploid_desiccation
LOC105318054,311.1244443,0.373070755,0.127399298,0.000432028,0.020741757,uncharacterized,uncharacterized protein LOC105318054 isoform X10,genome,1,1,triploid_desiccation
LOC105317230,557.003514,0.376136087,0.090261902,4.39E-06,0.000614926,uncharacterized,uncharacterized protein LOC105317230,genome,1,1,triploid_desiccation
LOC105338382,202.3287812,0.377046004,0.104275155,4.05E-05,0.003549728,uncharacterized,uncharacterized protein LOC105338382,genome,1,1,triploid_desiccation
LOC105320116,45.89470255,0.37978822,0.148714488,0.001197719,0.04014924,uncharacterized,uncharacterized protein LOC105320116,genome,1,1,triploid_desiccation
LOC105322365,220.1111172,0.381334696,0.110423833,7.25E-05,0.005579762,uncharacterized,uncharacterized protein LOC105322365 isoform X1,genome,1,1,triploid_desiccation
LOC109619034,310.3752984,0.390690963,0.147467695,0.00089764,0.03356673,uncharacterized,uncharacterized protein LOC109619034,genome,1,1,triploid_desiccation
LOC105343018,64.07371353,0.430153796,0.134176387,0.000139553,0.009064673,uncharacterized,uncharacterized protein LOC105343018 isoform X1,genome,1,1,triploid_desiccation
LOC105335957,179.1866432,0.440173663,0.134102676,0.000106278,0.007416574,uncharacterized,uncharacterized protein LOC105335957,genome,1,1,triploid_desiccation
LOC105325170,94.89351782,0.454839897,0.155005133,0.000305281,0.016058826,uncharacterized,uncharacterized protein LOC105325170 isoform X1,genome,1,1,triploid_desiccation
LOC109618176,149.7529252,0.457519924,0.155824757,0.000305253,0.016058826,uncharacterized,uncharacterized protein LOC109618176,genome,1,1,triploid_desiccation
LOC117684706,54.37331619,0.461562579,0.187131892,0.001100077,0.038312872,uncharacterized,uncharacterized protein LOC117684706,genome,1,1,triploid_desiccation
LOC105336640,174.8096098,0.462806686,0.173615391,0.000647651,0.026792353,uncharacterized,uncharacterized protein LOC105336640,genome,1,1,triploid_desiccation
LOC105336540,242.5047003,0.49747851,0.166486904,0.000225429,0.012941122,uncharacterized,uncharacterized protein LOC105336540 isoform X4,genome,1,1,triploid_desiccation
LOC105337287,49.97356528,0.51945475,0.221165733,0.001262061,0.04113093,uncharacterized,uncharacterized protein LOC105337287,genome,1,1,triploid_desiccation
LOC105332768,59.23797972,0.526494481,0.204110231,0.000687356,0.028050091,uncharacterized,uncharacterized protein LOC105332768 isoform X2,genome,1,1,triploid_desiccation
LOC105334677,44.96149941,0.527337556,0.228014162,0.001360018,0.043143643,uncharacterized,uncharacterized protein LOC105334677,genome,1,1,triploid_desiccation
LOC105344980,47.7671844,0.528289219,0.220484533,0.00107236,0.037556623,uncharacterized,uncharacterized protein LOC105344980 isoform X1,genome,1,1,triploid_desiccation
LOC105333995,62.39421436,0.530050883,0.186108189,0.000321788,0.016549625,uncharacterized,uncharacterized protein LOC105333995,genome,1,1,triploid_desiccation
LOC105320797,143.8851549,0.544799355,0.144939633,1.37E-05,0.001498551,uncharacterized,uncharacterized protein LOC105320797,genome,1,1,triploid_desiccation
LOC105327010,133.1804699,0.555588902,0.214968444,0.000620192,0.026339933,uncharacterized,uncharacterized protein LOC105327010 isoform X1,genome,1,1,triploid_desiccation
LOC117689668,66.64583201,0.569710101,0.239793936,0.001039861,0.036900332,uncharacterized,uncharacterized protein LOC117689668,genome,1,1,triploid_desiccation
LOC105333456,66.71600294,0.584430851,0.217509521,0.000446337,0.021265561,uncharacterized,uncharacterized protein LOC105333456,genome,1,1,triploid_desiccation
LOC105344752,33.13047897,0.593613013,0.233847037,0.000658572,0.027170799,uncharacterized,uncharacterized protein LOC105344752,genome,1,1,triploid_desiccation
LOC105336650,44.88572333,0.638184561,0.202586853,9.89E-05,0.007030464,uncharacterized,uncharacterized protein LOC105336650,genome,1,1,triploid_desiccation
LOC105337553,48.12832467,0.658133209,0.267340861,0.000710777,0.028632412,uncharacterized,uncharacterized protein LOC105337553 isoform X2,genome,1,1,triploid_desiccation
LOC105336230,12.19840422,0.659859691,0.292529581,0.001182415,0.039778298,uncharacterized,uncharacterized protein LOC105336230,genome,1,1,triploid_desiccation
LOC117680332,63.64975989,0.6784041,0.204326959,5.25E-05,0.004298289,uncharacterized,uncharacterized protein LOC117680332 isoform X2,genome,1,1,triploid_desiccation
LOC117688358,62.46694946,0.694331996,0.326565677,0.001443125,0.044735359,uncharacterized,uncharacterized protein LOC117688358,genome,1,1,triploid_desiccation
LOC117686571,31.26762763,0.694720518,0.230258876,0.00013527,0.00894115,uncharacterized,uncharacterized protein LOC117686571,genome,1,1,triploid_desiccation
LOC105347205,17.88000372,0.696227956,0.248697753,0.000271335,0.014893275,uncharacterized,uncharacterized GTP-binding protein C428.15,genome,1,1,triploid_desiccation
LOC117684545,9.581569904,0.701492343,0.332380326,0.00155016,0.046859267,uncharacterized,uncharacterized protein LOC117684545 isoform X3,genome,1,1,triploid_desiccation
LOC105340538,543.3440585,0.704742675,0.201423987,2.76E-05,0.002625996,uncharacterized,uncharacterized protein LOC105340538 isoform X1,genome,1,1,triploid_desiccation
LOC105348940,61.74514162,0.716147297,0.351696418,0.001668491,0.048938917,uncharacterized,uncharacterized protein LOC105348940 isoform X1,genome,1,1,triploid_desiccation
LOC105340429,46.78492388,0.717192795,0.192321329,1.15E-05,0.001286969,uncharacterized,uncharacterized protein LOC105340429,genome,1,1,triploid_desiccation
LOC105327228,42.35053929,0.717399664,0.324781286,0.001164861,0.039526924,uncharacterized,uncharacterized protein LOC105327228,genome,1,1,triploid_desiccation
LOC105343821,21.42926403,0.722620743,0.35139958,0.001611507,0.048170726,uncharacterized,uncharacterized protein LOC105343821,genome,1,1,triploid_desiccation
LOC105318474,10.23714951,0.725209783,0.354229831,0.001680507,0.048985216,uncharacterized,uncharacterized protein LOC105318474,genome,1,1,triploid_desiccation
LOC105333122,30.23877683,0.735886138,0.253485686,0.00019605,0.011833587,uncharacterized,uncharacterized protein LOC105333122,genome,1,1,triploid_desiccation
LOC105338268,11.57434744,0.743485236,0.307134483,0.000698635,0.028325634,uncharacterized,uncharacterized protein LOC105338268,genome,1,1,triploid_desiccation
LOC105346871,196.5767936,0.750863414,0.352779807,0.001329165,0.042651419,uncharacterized,uncharacterized protein LOC105346871 isoform X2,genome,1,1,triploid_desiccation
LOC105343079,12.53649318,0.76253996,0.356536654,0.001340271,0.042861261,uncharacterized,uncharacterized protein LOC105343079,genome,1,1,triploid_desiccation
LOC105335902,26.96073161,0.764674932,0.36020223,0.00136289,0.043143643,uncharacterized,uncharacterized protein LOC105335902,genome,1,1,triploid_desiccation
LOC105341929,67.2589078,0.786259524,0.169075975,2.07E-07,4.97E-05,uncharacterized,uncharacterized protein LOC105341929,genome,1,1,triploid_desiccation
LOC117687514,15.08596534,0.799989936,0.352699372,0.000973314,0.03534053,uncharacterized,uncharacterized protein LOC117687514,genome,1,1,triploid_desiccation
LOC117684943,9.760039644,0.800450652,0.343719158,0.000840909,0.031954537,uncharacterized,uncharacterized protein LOC117684943,genome,1,1,triploid_desiccation
LOC105324823,82.1982789,0.800626778,0.246172657,5.93E-05,0.004760292,uncharacterized,uncharacterized protein LOC105324823,genome,1,1,triploid_desiccation
LOC105334535,165.9668583,0.809862066,0.098481888,1.39E-17,2.37E-14,uncharacterized,uncharacterized protein LOC105334535,genome,1,1,triploid_desiccation
LOC105334146,40.24313499,0.823447041,0.360534034,0.00090172,0.033636079,uncharacterized,uncharacterized protein LOC105334146 isoform X1,genome,1,1,triploid_desiccation
LOC105343305,10.26036434,0.83763565,0.333687156,0.000515917,0.023403934,uncharacterized,uncharacterized protein LOC105343305 isoform X1,genome,1,1,triploid_desiccation
LOC105343845,70.32085842,0.838753195,0.180935513,2.09E-07,4.97E-05,uncharacterized,uncharacterized protein LOC105343845,genome,1,1,triploid_desiccation
LOC105341671,42.39865007,0.838898686,0.28131564,0.000137973,0.009020671,uncharacterized,uncharacterized protein LOC105341671 isoform X2,genome,1,1,triploid_desiccation
LOC105326173,35.70194611,0.840832996,0.299556917,0.000235784,0.013331744,uncharacterized,uncharacterized protein LOC105326173,genome,1,1,triploid_desiccation
LOC105321970,49.48233361,0.851558195,0.403135392,0.001212402,0.040496824,uncharacterized,uncharacterized protein LOC105321970,genome,1,1,triploid_desiccation
LOC117682717,27.15484705,0.853694389,0.279684958,0.000112869,0.007732785,uncharacterized,uncharacterized protein LOC117682717,genome,1,1,triploid_desiccation
LOC105329156,31.2353639,0.871973389,0.298924125,0.000156637,0.009781146,uncharacterized,uncharacterized protein LOC105329156,genome,1,1,triploid_desiccation
LOC105342935,27.63709585,0.878873531,0.381854929,0.00080919,0.031194032,uncharacterized,uncharacterized protein LOC105342935,genome,1,1,triploid_desiccation
LOC105324821,87.54851299,0.89335556,0.302162922,0.000138395,0.009020671,uncharacterized,uncharacterized protein LOC105324821,genome,1,1,triploid_desiccation
LOC105320558,14.45770518,0.893438992,0.369713515,0.000641894,0.026776956,uncharacterized,uncharacterized protein LOC105320558,genome,1,1,triploid_desiccation
LOC117691429,38.09739209,0.89399542,0.378552134,0.000695415,0.028256122,uncharacterized,uncharacterized protein LOC117691429,genome,1,1,triploid_desiccation
LOC105343556,17.92882202,0.929795856,0.461864199,0.001470288,0.045098428,uncharacterized,uncharacterized protein LOC105343556 isoform X1,genome,1,1,triploid_desiccation
LOC105329205,19.94987047,0.934850092,0.224372773,1.75E-06,0.000283875,uncharacterized,uncharacterized protein LOC105329205,genome,1,1,triploid_desiccation
LOC105322250,20.29075357,0.959586835,0.387020959,0.000519287,0.023487683,uncharacterized,uncharacterized protein LOC105322250,genome,1,1,triploid_desiccation
LOC105339628,25.54252867,0.987270671,0.400384366,0.00052914,0.0237402,uncharacterized,uncharacterized protein LOC105339628 isoform X1,genome,1,1,triploid_desiccation
LOC105325908,89.86308156,1.00751119,0.219799397,2.38E-07,5.44E-05,uncharacterized,uncharacterized protein LOC105325908 isoform X2,genome,1,1,triploid_desiccation
LOC105326643,10.50026349,1.023038397,0.333196598,9.60E-05,0.00690723,uncharacterized,uncharacterized protein LOC105326643,genome,1,1,triploid_desiccation
LOC117692755,36.77975381,1.045004215,0.513342425,0.001276867,0.041397843,uncharacterized,uncharacterized protein LOC117692755,genome,1,1,triploid_desiccation
LOC105335683,51.8361391,1.055747268,0.466080528,0.000762651,0.03013995,uncharacterized,uncharacterized protein LOC105335683,genome,1,1,triploid_desiccation
LOC105325387,14.21057929,1.078629583,0.561720699,0.00162268,0.048427574,uncharacterized,uncharacterized protein LOC105325387,genome,1,1,triploid_desiccation
LOC105330030,109.8748562,1.090887911,0.397120781,0.00023139,0.013162573,uncharacterized,uncharacterized protein LOC105330030,genome,1,1,triploid_desiccation
LOC105321034,51.92927566,1.123376672,0.304351058,1.01E-05,0.001168427,uncharacterized,uncharacterized protein LOC105321034 isoform X1,genome,1,1,triploid_desiccation
LOC117680568,30.19917143,1.169375461,0.481786577,0.000521686,0.023487683,uncharacterized,uncharacterized protein LOC117680568,genome,1,1,triploid_desiccation
LOC117690049,90.97003607,1.21455673,0.663247963,0.001689158,0.049010703,uncharacterized,uncharacterized protein LOC117690049,genome,1,1,triploid_desiccation
LOC117681810,171.658717,1.218388858,0.517829847,0.000603318,0.025916444,uncharacterized,uncharacterized protein LOC117681810 isoform X3,genome,1,1,triploid_desiccation
LOC105331471,307.9361566,1.286172934,0.255669744,2.34E-08,8.45E-06,uncharacterized,uncharacterized protein LOC105331471,genome,1,1,triploid_desiccation
LOC105339322,16.68397754,1.310586401,0.231143855,7.50E-10,3.70E-07,uncharacterized,uncharacterized protein LOC105339322 isoform X2,genome,1,1,triploid_desiccation
LOC109620490,18.33561029,1.327334058,0.549599566,0.000470243,0.021796056,uncharacterized,uncharacterized protein LOC109620490,genome,1,1,triploid_desiccation
LOC105322317,24.65828115,1.380599542,0.325510103,9.38E-07,0.000172665,uncharacterized,uncharacterized protein LOC105322317,genome,1,1,triploid_desiccation
LOC117688434,42.16878624,1.391042558,0.559259003,0.000410869,0.019981421,uncharacterized,uncharacterized protein LOC117688434,genome,1,1,triploid_desiccation
LOC105328056,25.3359666,1.406939474,0.55490668,0.000360432,0.018091007,uncharacterized,uncharacterized protein LOC105328056 isoform X2,genome,1,1,triploid_desiccation
LOC105348178,34.72682788,1.457240906,0.430402698,2.76E-05,0.002625996,uncharacterized,uncharacterized protein LOC105348178,genome,1,1,triploid_desiccation
LOC105347073,9.736435028,1.463202763,0.509555718,0.000153044,0.009644322,uncharacterized,uncharacterized protein LOC105347073,genome,1,1,triploid_desiccation
LOC117687530,23.85307315,1.484404744,0.609249823,0.000467548,0.021724763,uncharacterized,uncharacterized protein LOC117687530,genome,1,1,triploid_desiccation
LOC117691867,13.97561161,1.490148479,0.444990708,3.34E-05,0.003070976,uncharacterized,uncharacterized protein LOC117691867,genome,1,1,triploid_desiccation
LOC105322229,29.05314959,1.515811262,0.459189269,3.72E-05,0.003390309,uncharacterized,uncharacterized protein LOC105322229,genome,1,1,triploid_desiccation
LOC117683635,25.37108328,1.589777272,0.776239549,0.001006648,0.036066175,uncharacterized,uncharacterized protein LOC117683635,genome,1,1,triploid_desiccation
LOC105331981,25.2337758,1.618955455,0.729677115,0.000719812,0.028872444,uncharacterized,uncharacterized protein LOC105331981 isoform X1,genome,1,1,triploid_desiccation
LOC117685141,21.0251191,1.733491454,0.741452529,0.000546425,0.024078603,uncharacterized,uncharacterized protein LOC117685141,genome,1,1,triploid_desiccation
LOC105323030,51.75249977,1.756551596,0.712638652,0.000398765,0.019501749,uncharacterized,uncharacterized protein LOC105323030,genome,1,1,triploid_desiccation
LOC105323074,23.74509929,1.906156273,0.929636505,0.000935867,0.034312699,uncharacterized,uncharacterized protein LOC105323074,genome,1,1,triploid_desiccation
LOC105321887,50.11354938,2.822615555,0.876290514,4.04E-05,0.003549728,uncharacterized,uncharacterized protein LOC105321887,genome,1,1,triploid_desiccation
LOC117681182,129.4120693,3.274942034,0.533495302,3.54E-11,2.14E-08,uncharacterized,uncharacterized protein LOC117681182,genome,1,1,triploid_desiccation
LOC105344998,114.3086844,3.600834928,0.423265971,8.66E-19,1.81E-15,uncharacterized,uncharacterized protein LOC105344998 isoform X2,genome,1,1,triploid_desiccation
LOC105348135,152.8593368,3.965142181,0.879729037,2.34E-07,5.43E-05,uncharacterized,uncharacterized protein LOC105348135,genome,1,1,triploid_desiccation
LOC105321886,1353.703424,4.234101929,0.500645563,1.30E-18,2.43E-15,uncharacterized,uncharacterized protein LOC105321886,genome,1,1,triploid_desiccation
